OHSU2	Q0	123412	8	24.759563	tf
OHSU2	Q0	88281432	9	24.759563	tf
OHSU2	Q0	90142831	10	24.759563	tf
OHSU2	Q0	91073927	11	24.759563	tf
OHSU2	Q0	91356837	12	24.646896	tf
OHSU2	Q0	338257	13	24.42913	tf
OHSU2	Q0	254597	14	23.407293	tf
OHSU2	Q0	55103	15	23.407293	tf
OHSU2	Q0	90140817	16	23.407293	tf
OHSU2	Q0	88003515	17	23.407293	tf
OHSU2	Q0	91051633	18	22.423265	tf
OHSU2	Q0	283785	19	22.195086	tf
OHSU2	Q0	316889	20	22.195086	tf
OHSU2	Q0	101402	21	22.195086	tf
OHSU2	Q0	140169	22	22.195086	tf
OHSU2	Q0	88331045	23	22.195086	tf
OHSU2	Q0	89164223	24	22.195086	tf
OHSU2	Q0	91231934	25	22.195086	tf
OHSU2	Q0	92271	26	21.318748	tf
OHSU2	Q0	98359	27	21.318748	tf
OHSU2	Q0	268129	28	21.10225	tf
OHSU2	Q0	88257549	29	21.10225	tf
OHSU2	Q0	88307990	30	21.10225	tf
OHSU2	Q0	90141373	31	21.10225	tf
OHSU2	Q0	314594	32	20.317936	tf
OHSU2	Q0	128901	33	20.317936	tf
OHSU2	Q0	88260458	34	20.317936	tf
OHSU2	Q0	89342550	35	20.317936	tf
OHSU2	Q0	89012391	36	20.317936	tf
OHSU2	Q0	180555	37	20.11198	tf
OHSU2	Q0	93707	38	20.11198	tf
OHSU2	Q0	114073	39	20.11198	tf
OHSU2	Q0	88269814	40	20.11198	tf
OHSU2	Q0	91218830	41	20.11198	tf
OHSU2	Q0	88034661	42	19.40688	tf
OHSU2	Q0	118385	43	19.210487	tf
OHSU2	Q0	118386	44	19.210487	tf
OHSU2	Q0	88034663	45	19.210487	tf
OHSU2	Q0	273616	46	19.002554	tf
OHSU2	Q0	90288836	47	19.002554	tf
OHSU2	Q0	299528	48	18.574017	tf
OHSU2	Q0	88190910	49	18.574017	tf
OHSU3	Q0	150430	0	25.675215	tf
OHSU3	Q0	89146778	1	25.675215	tf
OHSU3	Q0	348384	2	22.295883	tf
OHSU3	Q0	91367211	3	22.295883	tf
OHSU3	Q0	268155	4	19.544394	tf
OHSU3	Q0	90144789	5	19.544394	tf
OHSU3	Q0	120789	6	17.554035	tf
OHSU3	Q0	123214	7	17.554035	tf
OHSU3	Q0	88215118	8	17.554035	tf
OHSU3	Q0	87147	9	17.54476	tf
OHSU3	Q0	88127275	10	17.54476	tf
OHSU3	Q0	88230697	11	17.54476	tf
OHSU3	Q0	267139	12	16.595303	tf
OHSU3	Q0	119961	13	16.595303	tf
OHSU3	Q0	150186	14	16.595303	tf
OHSU3	Q0	89133733	15	16.595303	tf
OHSU3	Q0	88091264	16	16.586105	tf
OHSU3	Q0	90103838	17	16.586105	tf
OHSU3	Q0	255308	18	15.932939	tf
OHSU3	Q0	90161737	19	15.932939	tf
OHSU3	Q0	180388	20	15.597042	tf
OHSU3	Q0	89011727	21	15.295509	tf
OHSU3	Q0	169977	22	15.082929	tf
OHSU3	Q0	265746	23	14.961072	tf
OHSU3	Q0	90030861	24	14.961072	tf
OHSU3	Q0	89228930	25	14.825195	tf
OHSU3	Q0	200506	26	14.34028	tf
OHSU3	Q0	344847	27	14.34028	tf
OHSU3	Q0	89292205	28	14.34028	tf
OHSU3	Q0	90002058	29	14.34028	tf
OHSU3	Q0	312069	30	14.2826805	tf
OHSU3	Q0	91206424	31	14.2826805	tf
OHSU3	Q0	153369	32	14.094942	tf
OHSU3	Q0	91147584	33	14.094942	tf
OHSU3	Q0	91284778	34	13.974828	tf
OHSU3	Q0	89301	35	13.8877325	tf
OHSU3	Q0	88232819	36	13.8877325	tf
OHSU3	Q0	325627	37	13.88178	tf
OHSU3	Q0	58961	38	13.667331	tf
OHSU3	Q0	89157469	39	13.667331	tf
OHSU3	Q0	91016198	40	13.667331	tf
OHSU3	Q0	67453	41	13.649583	tf
OHSU3	Q0	88118666	42	13.649583	tf
OHSU3	Q0	266473	43	13.61985	tf
OHSU3	Q0	90073179	44	13.611212	tf
OHSU3	Q0	89075472	45	13.579433	tf
OHSU3	Q0	192747	46	13.433252	tf
OHSU3	Q0	192959	47	13.433252	tf
OHSU3	Q0	342063	48	13.433252	tf
OHSU3	Q0	88035873	49	13.433252	tf
OHSU4	Q0	346697	0	30.98251	tf
OHSU4	Q0	91253500	1	30.98251	tf
OHSU4	Q0	345036	2	22.909225	tf
OHSU4	Q0	91158359	3	22.815865	tf
OHSU4	Q0	304100	4	21.078075	tf
OHSU4	Q0	91157419	5	21.01841	tf
OHSU4	Q0	310557	6	19.701288	tf
OHSU4	Q0	88132177	7	19.701288	tf
OHSU4	Q0	108983	8	19.644787	tf
OHSU4	Q0	114658	9	19.644787	tf
OHSU4	Q0	88273558	10	19.644787	tf
OHSU4	Q0	91194654	11	19.644787	tf
OHSU4	Q0	75539	12	17.42495	tf
OHSU4	Q0	88111394	13	17.42495	tf
OHSU4	Q0	145871	14	16.473267	tf
OHSU4	Q0	89300773	15	16.424583	tf
OHSU4	Q0	313375	16	15.620155	tf
OHSU4	Q0	91213922	17	15.573633	tf
OHSU4	Q0	89107590	18	15.136031	tf
OHSU4	Q0	158229	19	15.095886	tf
OHSU4	Q0	347443	20	14.429426	tf
OHSU4	Q0	99268	21	14.351839	tf
OHSU4	Q0	88315862	22	14.351839	tf
OHSU4	Q0	348425	23	14.314106	tf
OHSU4	Q0	91369133	24	14.314106	tf
OHSU4	Q0	91303201	25	14.306651	tf
OHSU4	Q0	88048748	26	14.160774	tf
OHSU4	Q0	88214440	27	14.154136	tf
OHSU4	Q0	70623	28	14.140482	tf
OHSU4	Q0	86979	29	14.11142	tf
OHSU4	Q0	91061671	30	13.530286	tf
OHSU4	Q0	90054688	31	13.519694	tf
OHSU4	Q0	207201	32	13.4786625	tf
OHSU4	Q0	343011	33	13.304948	tf
OHSU4	Q0	346440	34	13.304948	tf
OHSU4	Q0	91237934	35	13.304948	tf
OHSU4	Q0	210311	36	12.407402	tf
OHSU4	Q0	78297	37	12.369372	tf
OHSU4	Q0	126721	38	12.369372	tf
OHSU4	Q0	88139784	39	12.369372	tf
OHSU4	Q0	89325177	40	12.369372	tf
OHSU4	Q0	90079999	41	12.369372	tf
OHSU4	Q0	342038	42	11.966222	tf
OHSU4	Q0	89090802	43	11.901328	tf
OHSU4	Q0	196922	44	11.882346	tf
OHSU4	Q0	285209	45	11.857763	tf
OHSU4	Q0	91056994	46	11.857763	tf
OHSU4	Q0	91015247	47	11.767659	tf
OHSU4	Q0	84944	48	11.46422	tf
OHSU4	Q0	104929	49	11.46422	tf
OHSU5	Q0	337149	0	26.542276	tf
OHSU5	Q0	91350261	1	26.542276	tf
OHSU5	Q0	292187	2	25.235394	tf
OHSU5	Q0	306675	3	25.235394	tf
OHSU5	Q0	91171423	4	25.235394	tf
OHSU5	Q0	91090577	5	25.222582	tf
OHSU5	Q0	337151	6	22.324919	tf
OHSU5	Q0	178689	7	22.32453	tf
OHSU5	Q0	89314105	8	22.32453	tf
OHSU5	Q0	91350263	9	22.32453	tf
OHSU5	Q0	178686	10	21.679644	tf
OHSU5	Q0	89314100	11	21.679644	tf
OHSU5	Q0	89015551	12	21.628147	tf
OHSU5	Q0	181007	13	21.626665	tf
OHSU5	Q0	295601	14	21.300999	tf
OHSU5	Q0	91110222	15	21.300999	tf
OHSU5	Q0	90366906	16	20.881622	tf
OHSU5	Q0	272921	17	20.870367	tf
OHSU5	Q0	89343354	18	20.545712	tf
OHSU5	Q0	128971	19	20.511608	tf
OHSU5	Q0	88151444	20	20.302052	tf
OHSU5	Q0	253184	21	20.299994	tf
OHSU5	Q0	66375	22	20.299994	tf
OHSU5	Q0	90102637	23	20.299994	tf
OHSU5	Q0	218005	24	20.272945	tf
OHSU5	Q0	90144862	25	20.25176	tf
OHSU5	Q0	217172	26	19.800213	tf
OHSU5	Q0	90135728	27	19.800213	tf
OHSU5	Q0	111681	28	19.129173	tf
OHSU5	Q0	143821	29	19.129173	tf
OHSU5	Q0	89296665	30	19.129173	tf
OHSU5	Q0	90102636	31	19.129173	tf
OHSU5	Q0	213098	32	19.126682	tf
OHSU5	Q0	256564	33	19.126682	tf
OHSU5	Q0	145691	34	19.126682	tf
OHSU5	Q0	148690	35	19.126682	tf
OHSU5	Q0	88201371	36	19.126682	tf
OHSU5	Q0	89244872	37	19.126682	tf
OHSU5	Q0	89371439	38	19.126682	tf
OHSU5	Q0	90191472	39	19.126682	tf
OHSU5	Q0	205787	40	18.825294	tf
OHSU5	Q0	90042860	41	18.81432	tf
OHSU5	Q0	109633	42	18.084415	tf
OHSU5	Q0	88151451	43	18.084415	tf
OHSU5	Q0	213099	44	18.08159	tf
OHSU5	Q0	250822	45	18.08159	tf
OHSU5	Q0	143822	46	18.08159	tf
OHSU5	Q0	89244873	47	18.08159	tf
OHSU5	Q0	90102644	48	18.08159	tf
OHSU5	Q0	90040495	49	18.08159	tf
OHSU6	Q0	205337	0	19.424911	tf
OHSU6	Q0	90040519	1	19.369247	tf
OHSU6	Q0	89002611	2	18.418516	tf
OHSU6	Q0	191868	3	18.36616	tf
OHSU6	Q0	90332112	4	17.511263	tf
OHSU6	Q0	91353524	5	17.511263	tf
OHSU6	Q0	241823	6	17.461851	tf
OHSU6	Q0	337594	7	17.461851	tf
OHSU6	Q0	90146915	8	16.922733	tf
OHSU6	Q0	218426	9	16.866425	tf
OHSU6	Q0	202164	10	16.80703	tf
OHSU6	Q0	134323	11	16.80703	tf
OHSU6	Q0	89089494	12	16.80703	tf
OHSU6	Q0	90013427	13	16.80703	tf
OHSU6	Q0	267159	14	16.642416	tf
OHSU6	Q0	287093	15	16.642416	tf
OHSU6	Q0	90105730	16	16.642416	tf
OHSU6	Q0	91064233	17	16.642416	tf
OHSU6	Q0	192395	18	16.174622	tf
OHSU6	Q0	89038754	19	16.174622	tf
OHSU6	Q0	91290853	20	15.940849	tf
OHSU6	Q0	91370766	21	15.904955	tf
OHSU6	Q0	340498	22	15.897532	tf
OHSU6	Q0	326745	23	15.8964405	tf
OHSU6	Q0	88023283	24	15.856047	tf
OHSU6	Q0	303491	25	15.835606	tf
OHSU6	Q0	136591	26	15.835606	tf
OHSU6	Q0	145823	27	15.835606	tf
OHSU6	Q0	89335587	28	15.835606	tf
OHSU6	Q0	89299651	29	15.835606	tf
OHSU6	Q0	91155129	30	15.835606	tf
OHSU6	Q0	69449	31	15.803191	tf
OHSU6	Q0	88154174	32	15.762175	tf
OHSU6	Q0	254098	33	15.745947	tf
OHSU6	Q0	254103	34	15.745947	tf
OHSU6	Q0	90125830	35	15.745947	tf
OHSU6	Q0	90125836	36	15.745947	tf
OHSU6	Q0	105194	37	15.673817	tf
OHSU6	Q0	135223	38	15.448313	tf
OHSU6	Q0	89198134	39	15.448313	tf
OHSU6	Q0	200603	40	15.418509	tf
OHSU6	Q0	90002756	41	15.418509	tf
OHSU6	Q0	90149162	42	15.372611	tf
OHSU6	Q0	218641	43	15.321325	tf
OHSU6	Q0	245479	44	15.256734	tf
OHSU6	Q0	343106	45	15.214472	tf
OHSU6	Q0	90358174	46	15.214472	tf
OHSU6	Q0	91064692	47	15.214472	tf
OHSU6	Q0	106824	48	15.115525	tf
OHSU6	Q0	88292509	49	15.115525	tf
OHSU7	Q0	119814	0	18.466599	tf
OHSU7	Q0	88085951	1	18.466599	tf
OHSU7	Q0	125516	2	18.053661	tf
OHSU7	Q0	88338572	3	18.053661	tf
OHSU7	Q0	91009843	4	17.399254	tf
OHSU7	Q0	341887	5	17.207935	tf
OHSU7	Q0	177875	6	15.596357	tf
OHSU7	Q0	343842	7	15.596357	tf
OHSU7	Q0	89305152	8	15.596357	tf
OHSU7	Q0	91096782	9	15.596357	tf
OHSU7	Q0	272502	10	13.911911	tf
OHSU7	Q0	90349985	11	13.856182	tf
OHSU7	Q0	343236	12	12.470369	tf
OHSU7	Q0	91071618	13	12.421024	tf
OHSU7	Q0	127017	14	12.252879	tf
OHSU7	Q0	89327870	15	12.252879	tf
OHSU7	Q0	159869	16	11.809441	tf
OHSU7	Q0	89127430	17	11.809441	tf
OHSU7	Q0	89142877	18	11.795891	tf
OHSU7	Q0	344427	19	11.669003	tf
OHSU7	Q0	91123587	20	11.669003	tf
OHSU7	Q0	150387	21	11.587574	tf
OHSU7	Q0	88285960	22	11.445463	tf
OHSU7	Q0	91344298	23	11.372207	tf
OHSU7	Q0	336223	24	11.338204	tf
OHSU7	Q0	124553	25	11.321444	tf
OHSU7	Q0	339691	26	11.1558275	tf
OHSU7	Q0	88217092	27	11.114104	tf
OHSU7	Q0	91336252	28	11.114104	tf
OHSU7	Q0	91366761	29	11.069627	tf
OHSU7	Q0	240044	30	10.994869	tf
OHSU7	Q0	90317710	31	10.975607	tf
OHSU7	Q0	347955	32	10.918144	tf
OHSU7	Q0	122923	33	10.918144	tf
OHSU7	Q0	91206402	34	10.753246	tf
OHSU7	Q0	345852	35	10.564369	tf
OHSU7	Q0	198240	36	10.5068245	tf
OHSU7	Q0	266740	37	10.5068245	tf
OHSU7	Q0	89013619	38	10.5068245	tf
OHSU7	Q0	88292464	39	10.426757	tf
OHSU7	Q0	89218517	40	10.426757	tf
OHSU7	Q0	134915	41	10.394373	tf
OHSU7	Q0	89156744	42	10.375895	tf
OHSU7	Q0	220153	43	10.346577	tf
OHSU7	Q0	96577	44	10.346577	tf
OHSU7	Q0	142472	45	10.346577	tf
OHSU7	Q0	90164656	46	10.346577	tf
OHSU7	Q0	346673	47	10.321838	tf
OHSU7	Q0	90086953	48	10.321838	tf
OHSU7	Q0	91250960	49	10.321838	tf
OHSU8	Q0	103925	0	15.777782	tf
OHSU8	Q0	88235922	1	15.777782	tf
OHSU8	Q0	140552	2	13.172093	tf
OHSU8	Q0	143493	3	13.172093	tf
OHSU8	Q0	89178342	4	13.172093	tf
OHSU8	Q0	89236216	5	13.172093	tf
OHSU8	Q0	242987	6	13.07957	tf
OHSU8	Q0	90341756	7	13.07957	tf
OHSU8	Q0	88252719	8	12.694431	tf
OHSU8	Q0	272778	9	12.486943	tf
OHSU8	Q0	60032	10	12.486943	tf
OHSU8	Q0	88046963	11	12.486943	tf
OHSU8	Q0	90358370	12	12.486943	tf
OHSU8	Q0	316470	13	12.344456	tf
OHSU8	Q0	123797	14	12.344456	tf
OHSU8	Q0	91228864	15	12.344456	tf
OHSU8	Q0	177661	16	11.765216	tf
OHSU8	Q0	89301883	17	11.650154	tf
OHSU8	Q0	91178427	18	11.226991	tf
OHSU8	Q0	291663	19	11.013869	tf
OHSU8	Q0	91089078	20	11.013869	tf
OHSU8	Q0	176569	21	10.918144	tf
OHSU8	Q0	307658	22	10.918144	tf
OHSU8	Q0	89293497	23	10.918144	tf
OHSU8	Q0	88132157	24	10.825437	tf
OHSU8	Q0	77543	25	10.73447	tf
OHSU8	Q0	210171	26	10.613543	tf
OHSU8	Q0	216684	27	10.613543	tf
OHSU8	Q0	136425	28	10.613543	tf
OHSU8	Q0	88035908	29	10.613543	tf
OHSU8	Q0	89156743	30	10.613543	tf
OHSU8	Q0	90132399	31	10.613543	tf
OHSU8	Q0	133547	32	10.546114	tf
OHSU8	Q0	145940	33	10.546114	tf
OHSU8	Q0	89386353	34	10.546114	tf
OHSU8	Q0	89301871	35	10.546114	tf
OHSU8	Q0	90063926	36	10.546114	tf
OHSU8	Q0	170555	37	10.443486	tf
OHSU8	Q0	208544	38	10.443486	tf
OHSU8	Q0	89235608	39	10.443486	tf
OHSU8	Q0	163067	40	10.321838	tf
OHSU8	Q0	58985	41	10.321838	tf
OHSU8	Q0	99571	42	10.321838	tf
OHSU8	Q0	88317891	43	10.321838	tf
OHSU8	Q0	89321201	44	10.321838	tf
OHSU8	Q0	90078902	45	10.321838	tf
OHSU8	Q0	146343	46	10.1412735	tf
OHSU8	Q0	89314687	47	10.1412735	tf
OHSU8	Q0	174495	48	10.063659	tf
OHSU8	Q0	89162	49	10.063659	tf
OHSU9	Q0	347452	0	19.609013	tf
OHSU9	Q0	91303533	1	19.077469	tf
OHSU9	Q0	123673	2	18.643509	tf
OHSU9	Q0	88250306	3	18.643509	tf
OHSU9	Q0	153190	4	18.137758	tf
OHSU9	Q0	89283822	5	18.137758	tf
OHSU9	Q0	272039	6	17.60419	tf
OHSU9	Q0	90328247	7	17.60419	tf
OHSU9	Q0	273347	8	15.80257	tf
OHSU9	Q0	90386270	9	15.80257	tf
OHSU9	Q0	90225041	10	13.304948	tf
OHSU9	Q0	228154	11	12.992457	tf
OHSU9	Q0	196903	12	12.837182	tf
OHSU9	Q0	89090370	13	12.211403	tf
OHSU9	Q0	265449	14	12.195445	tf
OHSU9	Q0	90023703	15	12.195445	tf
OHSU9	Q0	158648	16	12.05009	tf
OHSU9	Q0	216200	17	12.05009	tf
OHSU9	Q0	283096	18	12.05009	tf
OHSU9	Q0	88166570	19	12.05009	tf
OHSU9	Q0	89112866	20	12.05009	tf
OHSU9	Q0	89103346	21	12.05009	tf
OHSU9	Q0	91046747	22	12.05009	tf
OHSU9	Q0	267856	23	11.490565	tf
OHSU9	Q0	90125356	24	11.490565	tf
OHSU9	Q0	197011	25	11.462304	tf
OHSU9	Q0	230838	26	11.462304	tf
OHSU9	Q0	239182	27	11.462304	tf
OHSU9	Q0	81445	28	11.462304	tf
OHSU9	Q0	90127876	29	11.462304	tf
OHSU9	Q0	90245948	30	11.462304	tf
OHSU9	Q0	90311707	31	11.462304	tf
OHSU9	Q0	324789	32	11.35394	tf
OHSU9	Q0	89435	33	11.35394	tf
OHSU9	Q0	88233766	34	11.35394	tf
OHSU9	Q0	91096706	35	11.124956	tf
OHSU9	Q0	343840	36	10.862715	tf
OHSU9	Q0	91279321	37	10.799799	tf
OHSU9	Q0	90205760	38	10.733832	tf
OHSU9	Q0	91084735	39	10.733832	tf
OHSU9	Q0	91296097	40	10.733832	tf
OHSU9	Q0	91316263	41	10.726728	tf
OHSU9	Q0	91330466	42	10.726728	tf
OHSU9	Q0	347623	43	10.392902	tf
OHSU9	Q0	347856	44	10.392902	tf
OHSU9	Q0	198495	45	10.358575	tf
OHSU9	Q0	125317	46	10.341768	tf
OHSU9	Q0	88327147	47	10.341768	tf
OHSU9	Q0	190919	48	10.209692	tf
OHSU9	Q0	257138	49	10.209692	tf
OHSU10	Q0	73811	0	18.677502	tf
OHSU10	Q0	88093171	1	18.677502	tf
OHSU10	Q0	91262362	2	14.482027	tf
OHSU10	Q0	322371	3	14.4381	tf
OHSU10	Q0	249958	4	13.594083	tf
OHSU10	Q0	288701	5	13.594083	tf
OHSU10	Q0	90270531	6	13.594083	tf
OHSU10	Q0	270868	7	13.552405	tf
OHSU10	Q0	285822	8	13.552405	tf
OHSU10	Q0	90016494	9	13.552405	tf
OHSU10	Q0	91059536	10	13.552405	tf
OHSU10	Q0	91072866	11	13.552405	tf
OHSU10	Q0	322372	12	12.808735	tf
OHSU10	Q0	132820	13	12.808735	tf
OHSU10	Q0	91221424	14	12.808735	tf
OHSU10	Q0	91262363	15	12.808735	tf
OHSU10	Q0	315148	16	12.769094	tf
OHSU10	Q0	89378787	17	12.769094	tf
OHSU10	Q0	264440	18	12.721073	tf
OHSU10	Q0	90310641	19	12.721073	tf
OHSU10	Q0	253630	20	12.456316	tf
OHSU10	Q0	90113624	21	12.456316	tf
OHSU10	Q0	88161153	22	12.389448	tf
OHSU10	Q0	80663	23	12.314729	tf
OHSU10	Q0	197762	24	12.109173	tf
OHSU10	Q0	64804	25	12.109173	tf
OHSU10	Q0	88096151	26	12.109173	tf
OHSU10	Q0	89256552	27	12.071385	tf
OHSU10	Q0	283519	28	12.036526	tf
OHSU10	Q0	91051249	29	12.025986	tf
OHSU10	Q0	268595	30	11.857932	tf
OHSU10	Q0	89141995	31	11.857932	tf
OHSU10	Q0	90168365	32	11.857932	tf
OHSU10	Q0	139445	33	11.786231	tf
OHSU10	Q0	159535	34	11.482067	tf
OHSU10	Q0	250358	35	11.482067	tf
OHSU10	Q0	88292491	36	11.482067	tf
OHSU10	Q0	90298668	37	11.482067	tf
OHSU10	Q0	90025190	38	11.482067	tf
OHSU10	Q0	237704	39	11.445972	tf
OHSU10	Q0	96598	40	11.445972	tf
OHSU10	Q0	89124533	41	11.445972	tf
OHSU10	Q0	88339392	42	11.413182	tf
OHSU10	Q0	102708	43	11.4029255	tf
OHSU10	Q0	142739	44	11.4029255	tf
OHSU10	Q0	89223350	45	11.4029255	tf
OHSU10	Q0	344269	46	11.267736	tf
OHSU10	Q0	344702	47	11.267736	tf
OHSU10	Q0	64847	48	11.191692	tf
OHSU10	Q0	88099720	49	11.191692	tf
OHSU11	Q0	180253	0	31.443747	tf
OHSU11	Q0	89010888	1	31.443747	tf
OHSU11	Q0	213169	2	26.79909	tf
OHSU11	Q0	90103298	3	26.79909	tf
OHSU11	Q0	68593	4	25.621237	tf
OHSU11	Q0	110231	5	25.541485	tf
OHSU11	Q0	88161902	6	25.541485	tf
OHSU11	Q0	88001976	7	25.510279	tf
OHSU11	Q0	244581	8	25.457405	tf
OHSU11	Q0	102259	9	25.457405	tf
OHSU11	Q0	88336473	10	25.457405	tf
OHSU11	Q0	90352489	11	25.457405	tf
OHSU11	Q0	82221	12	24.817356	tf
OHSU11	Q0	197041	13	24.692854	tf
OHSU11	Q0	88173937	14	24.692854	tf
OHSU11	Q0	89106899	15	24.692854	tf
OHSU11	Q0	309023	16	24.315893	tf
OHSU11	Q0	91186694	17	24.315893	tf
OHSU11	Q0	210383	18	24.267303	tf
OHSU11	Q0	90080878	19	24.267303	tf
OHSU11	Q0	179191	20	24.221905	tf
OHSU11	Q0	89173935	21	24.116385	tf
OHSU11	Q0	257673	22	24.011982	tf
OHSU11	Q0	90220172	23	23.939075	tf
OHSU11	Q0	120967	24	23.46193	tf
OHSU11	Q0	254405	25	23.349987	tf
OHSU11	Q0	71008	26	23.349987	tf
OHSU11	Q0	88061506	27	23.349987	tf
OHSU11	Q0	264166	28	23.343624	tf
OHSU11	Q0	81975	29	23.343624	tf
OHSU11	Q0	119517	30	23.343624	tf
OHSU11	Q0	88172549	31	23.343624	tf
OHSU11	Q0	88079016	32	23.343624	tf
OHSU11	Q0	88135272	33	23.343624	tf
OHSU11	Q0	90381673	34	23.343624	tf
OHSU11	Q0	90135636	35	23.272354	tf
OHSU11	Q0	197587	36	22.96751	tf
OHSU11	Q0	91132694	37	22.95805	tf
OHSU11	Q0	121319	38	22.866924	tf
OHSU11	Q0	88150661	39	22.866924	tf
OHSU11	Q0	89173937	40	22.866924	tf
OHSU11	Q0	300256	41	22.85408	tf
OHSU11	Q0	89087280	42	22.389462	tf
OHSU11	Q0	156516	43	22.314703	tf
OHSU11	Q0	310555	44	22.246891	tf
OHSU11	Q0	103283	45	22.246891	tf
OHSU11	Q0	88142281	46	22.246891	tf
OHSU11	Q0	91194652	47	22.246891	tf
OHSU11	Q0	175904	48	22.134201	tf
OHSU11	Q0	89287675	49	22.134201	tf
OHSU12	Q0	100318	0	26.528683	tf
OHSU12	Q0	88324522	1	26.528683	tf
OHSU12	Q0	272164	2	25.835184	tf
OHSU12	Q0	90335495	3	24.801218	tf
OHSU12	Q0	295536	4	23.446068	tf
OHSU12	Q0	91109819	5	23.446068	tf
OHSU12	Q0	305104	6	23.1593	tf
OHSU12	Q0	64693	7	23.1593	tf
OHSU12	Q0	88094531	8	23.1593	tf
OHSU12	Q0	91162928	9	23.1593	tf
OHSU12	Q0	312426	10	22.018988	tf
OHSU12	Q0	91208759	11	21.136274	tf
OHSU12	Q0	110275	12	17.27982	tf
OHSU12	Q0	88162513	13	17.27982	tf
OHSU12	Q0	263092	14	16.959383	tf
OHSU12	Q0	293777	15	16.959383	tf
OHSU12	Q0	90353054	16	16.959383	tf
OHSU12	Q0	91098811	17	16.959383	tf
OHSU12	Q0	84669	18	13.762682	tf
OHSU12	Q0	88193363	19	13.762682	tf
OHSU12	Q0	90622	20	12.514622	tf
OHSU12	Q0	88244602	21	12.514622	tf
OHSU12	Q0	182620	22	12.3720255	tf
OHSU12	Q0	89027513	23	12.3720255	tf
OHSU12	Q0	66000	24	12.260193	tf
OHSU12	Q0	88132614	25	12.260193	tf
OHSU12	Q0	190012	26	11.787014	tf
OHSU12	Q0	255936	27	11.787014	tf
OHSU12	Q0	258798	28	11.787014	tf
OHSU12	Q0	90177926	29	11.787014	tf
OHSU12	Q0	89106905	30	11.696749	tf
OHSU12	Q0	90247414	31	11.696749	tf
OHSU12	Q0	73352	32	11.35701	tf
OHSU12	Q0	88088533	33	11.208642	tf
OHSU12	Q0	179593	34	11.06431	tf
OHSU12	Q0	205865	35	11.06431	tf
OHSU12	Q0	222159	36	11.06431	tf
OHSU12	Q0	318409	37	11.06431	tf
OHSU12	Q0	88221746	38	11.06431	tf
OHSU12	Q0	90043887	39	11.06431	tf
OHSU12	Q0	185774	40	11.009494	tf
OHSU12	Q0	89051452	41	11.009494	tf
OHSU12	Q0	77426	42	10.979221	tf
OHSU12	Q0	88061	43	10.979221	tf
OHSU12	Q0	88131871	44	10.979221	tf
